Name,MS,BNS,MGF,LM
GRB210919653,4.830e-01,4.997e-01,1.721e-02,9.454e-10
GRB210923124,8.407e-01,1.582e-01,1.148e-03,8.169e-10
GRB210924960,7.927e-01,2.042e-01,3.073e-03,3.433e-09
GRB210925056,9.991e-01,8.813e-04,4.081e-06,2.275e-07
GRB210925800,5.279e-01,4.697e-01,2.407e-03,9.437e-16
GRB210926044,7.838e-01,2.136e-01,2.649e-03,7.841e-09
GRB210926869,7.755e-01,2.220e-01,2.555e-03,1.573e-08
GRB210927031,9.669e-02,4.754e-01,4.280e-01,1.157e-10
GRB210928761,8.243e-01,1.736e-01,2.096e-03,2.682e-09
GRB210929154,3.942e-01,5.425e-01,6.327e-02,7.661e-10
GRB210929821,7.405e-01,2.553e-01,4.255e-03,3.173e-09
GRB211002338,8.453e-01,1.533e-01,1.428e-03,1.341e-09
GRB211002740,8.274e-01,1.711e-01,1.516e-03,1.249e-07
GRB211018505,8.566e-01,1.421e-01,1.297e-03,1.200e-09
GRB211018697,8.273e-01,1.708e-01,1.928e-03,2.414e-09
GRB211018936,1.000e+00,5.950e-09,1.213e-12,1.125e-08
GRB211019250,9.977e-01,9.992e-05,2.242e-03,2.710e-11
GRB211021460,7.565e-01,2.435e-01,1.541e-05,1.698e-09
GRB211023546,1.000e+00,0.000e+00,0.000e+00,0.000e+00
GRB211024065,1.950e-01,6.000e-01,2.051e-01,1.979e-10
GRB211027244,9.434e-01,5.626e-02,3.926e-04,2.788e-10
GRB211031175,2.218e-01,6.242e-01,1.540e-01,2.510e-10
GRB211102338,2.609e-01,7.390e-01,8.333e-05,7.927e-11
GRB211102587,8.050e-01,1.928e-01,2.212e-03,1.031e-08
GRB211104765,9.296e-01,6.990e-02,4.584e-04,2.740e-10
GRB211104782,2.064e-01,5.939e-01,1.997e-01,2.624e-10
GRB211107848,7.507e-01,2.440e-01,5.229e-03,3.555e-09
GRB211109028,6.211e-01,3.755e-01,3.396e-03,1.520e-09
GRB211109113,9.998e-01,2.118e-04,1.272e-06,9.463e-13
GRB211112607,8.279e-01,1.703e-01,1.796e-03,1.968e-09
GRB211115688,5.774e-01,4.199e-01,2.659e-03,9.446e-10
GRB211116487,7.949e-01,2.024e-01,2.715e-03,5.282e-09
GRB211116586,9.939e-01,6.035e-03,3.056e-05,3.649e-05
GRB211120548,8.344e-01,1.640e-01,1.645e-03,2.964e-09
GRB211120962,1.000e+00,3.743e-06,2.210e-05,2.425e-13
GRB211121434,1.000e+00,3.573e-07,3.786e-09,1.038e-15
GRB211130636,1.000e+00,1.411e-05,9.581e-09,2.579e-12
GRB211201863,9.122e-01,8.719e-02,6.203e-04,4.038e-10
GRB211204144,7.330e-01,2.657e-01,1.293e-03,1.028e-09
GRB211204493,9.990e-01,9.831e-04,2.150e-06,9.827e-12
GRB211204901,8.811e-01,1.178e-01,1.035e-03,6.691e-10
GRB211207416,8.465e-01,1.518e-01,1.756e-03,1.559e-09
GRB211210937,8.573e-01,1.415e-01,1.214e-03,1.545e-09
GRB211211549,0.000e+00,0.000e+00,0.000e+00,1.000e+00
GRB211211909,7.673e-01,2.307e-01,1.982e-03,1.903e-09
GRB211212394,9.901e-01,9.806e-03,6.634e-05,1.829e-09
GRB211212532,8.176e-01,1.802e-01,2.157e-03,2.995e-09
GRB211216282,9.216e-01,7.778e-02,6.422e-04,1.019e-09
GRB211216556,9.757e-01,2.420e-02,1.005e-04,1.153e-10
GRB211217295,1.247e-01,8.744e-01,9.178e-04,1.581e-10
GRB211219622,8.520e-01,1.469e-01,1.177e-03,1.680e-08
GRB211219910,3.159e-01,6.827e-01,1.382e-03,8.904e-10
GRB211221867,8.272e-01,1.710e-01,1.770e-03,1.913e-09
GRB211222768,2.771e-01,6.064e-01,1.165e-01,4.396e-10
GRB211223350,9.246e-01,7.486e-02,5.757e-04,4.252e-10
GRB211224980,1.318e-01,7.981e-01,7.010e-02,8.635e-11
GRB211225014,8.019e-01,1.957e-01,2.457e-03,1.640e-08
GRB211229145,9.994e-01,6.114e-04,1.897e-07,7.550e-13
GRB211229930,9.993e-01,4.531e-04,2.076e-06,2.769e-04
GRB211231292,6.944e-01,1.038e-01,2.018e-01,1.641e-10
GRB220101930,9.283e-01,7.125e-02,4.459e-04,3.356e-10
GRB220103877,9.780e-01,2.193e-02,1.222e-04,2.818e-10
GRB220107615,2.048e-01,7.951e-01,1.250e-04,2.647e-10
GRB220107793,9.954e-01,5.187e-11,3.023e-15,4.639e-03
GRB220111807,9.998e-01,2.259e-04,6.912e-07,5.954e-10
GRB220114168,9.851e-01,1.472e-02,1.757e-04,3.086e-11
GRB220114585,7.420e-03,9.924e-01,2.206e-04,2.949e-12
GRB220115709,8.347e-01,1.636e-01,1.699e-03,2.173e-09
GRB220115943,1.000e+00,3.544e-05,1.058e-07,2.316e-13
GRB220117199,9.740e-01,2.602e-02,2.693e-06,2.665e-14
GRB220118764,8.662e-01,1.327e-01,1.086e-03,4.548e-09
GRB220124074,8.342e-01,1.641e-01,1.697e-03,1.780e-09
GRB220129873,7.521e-01,2.430e-01,4.930e-03,9.421e-10
GRB220130968,9.199e-01,7.941e-02,6.682e-04,4.669e-10
GRB220131236,9.757e-01,2.426e-02,2.817e-06,3.270e-11
GRB220209959,1.132e-01,8.868e-01,2.598e-05,5.699e-13
GRB220210998,9.917e-01,8.271e-03,5.473e-06,1.340e-12
GRB220211047,1.633e-01,7.304e-01,1.064e-01,1.155e-10
GRB220211657,9.999e-01,1.020e-04,1.171e-06,7.346e-13
GRB220214002,9.834e-01,1.612e-02,5.153e-04,5.753e-11
GRB220219473,1.000e+00,2.954e-11,1.075e-13,2.590e-08
GRB220222098,9.991e-01,8.519e-04,2.349e-06,2.064e-10
GRB220222808,7.957e-01,2.016e-01,2.705e-03,4.847e-09
GRB220223094,7.745e-01,2.215e-01,4.077e-03,3.875e-09
GRB220228438,7.759e-01,2.209e-01,3.224e-03,6.373e-09
GRB220304228,9.999e-01,4.743e-05,2.674e-06,8.826e-14
GRB220305481,5.451e-01,4.483e-01,6.629e-03,6.745e-10
GRB220305676,8.353e-01,1.630e-01,1.686e-03,1.828e-09
GRB220306306,8.074e-01,1.908e-01,1.841e-03,8.912e-09
GRB220306761,9.140e-01,8.533e-02,6.487e-04,8.454e-09
GRB220308233,8.209e-01,1.771e-01,2.037e-03,2.485e-09
GRB220309253,7.929e-01,2.053e-01,1.831e-03,1.428e-09
GRB220310122,4.718e-01,5.279e-01,2.729e-04,9.924e-12
GRB220310933,7.882e-01,2.086e-01,3.204e-03,4.016e-09
GRB220311690,8.289e-01,1.695e-01,1.605e-03,1.547e-09
GRB220314898,9.725e-01,2.723e-02,2.381e-04,8.780e-11
GRB220315101,6.750e-01,3.243e-01,6.348e-04,3.920e-11
GRB220316476,9.979e-01,2.094e-03,1.429e-05,7.354e-11
GRB220317534,9.093e-01,9.001e-02,6.792e-04,4.876e-10
GRB220321282,9.999e-01,8.632e-05,1.998e-07,4.042e-13
GRB220323507,1.846e-01,6.693e-01,1.461e-01,1.778e-10
GRB220324110,8.305e-01,1.676e-01,1.853e-03,2.108e-09
GRB220325879,7.971e-01,2.010e-01,1.883e-03,1.877e-09
GRB220330520,2.886e-05,2.898e-01,7.101e-01,1.541e-14
GRB220401429,9.980e-01,2.028e-03,9.198e-06,7.573e-12
GRB220401896,8.493e-01,1.495e-01,1.277e-03,1.347e-09
GRB220403424,3.428e-01,5.482e-01,1.090e-01,1.702e-10
GRB220404741,8.256e-01,1.731e-01,1.300e-03,1.189e-09
GRB220405258,8.090e-01,1.888e-01,2.181e-03,9.497e-09
GRB220407167,6.904e-03,9.925e-01,6.071e-04,4.130e-12
GRB220408240,6.659e-02,9.334e-01,5.534e-08,8.704e-14
GRB220408311,9.995e-01,5.051e-04,2.182e-06,1.456e-11
GRB220411306,9.983e-01,1.695e-03,9.168e-06,1.026e-08
GRB220412713,1.333e-01,5.238e-01,3.429e-01,1.219e-10
GRB220413167,1.704e-01,5.383e-01,2.913e-01,6.239e-10
GRB220415645,7.982e-01,1.991e-01,2.697e-03,4.078e-09
GRB220417578,7.946e-01,2.026e-01,2.814e-03,4.092e-09
GRB220418661,9.859e-01,5.338e-03,8.801e-03,5.831e-17
GRB220418720,3.071e-01,6.681e-01,2.476e-02,2.792e-10
GRB220421346,1.000e+00,8.433e-08,3.147e-10,7.375e-06
GRB220424481,9.604e-01,3.935e-02,2.447e-04,1.361e-10
GRB220426285,1.000e+00,5.637e-06,2.478e-08,4.953e-06
GRB220426299,8.602e-01,1.387e-01,1.160e-03,1.040e-09
GRB220430900,7.951e-01,2.024e-01,2.515e-03,4.028e-09
GRB220501828,8.191e-01,1.789e-01,2.018e-03,2.619e-09
GRB220507423,1.000e+00,3.973e-07,1.399e-07,4.261e-09
GRB220508939,8.675e-01,1.312e-01,1.236e-03,1.116e-09
GRB220510147,9.810e-02,3.906e-01,5.113e-01,1.047e-10
GRB220511571,9.996e-01,4.323e-04,1.549e-06,3.616e-10
GRB220512211,9.746e-01,2.543e-02,4.007e-07,1.697e-12
GRB220513865,3.029e-01,6.175e-01,7.961e-02,4.575e-10
GRB220514517,9.673e-01,3.266e-02,8.737e-05,7.471e-11
GRB220516525,8.354e-01,1.628e-01,1.852e-03,1.855e-09
GRB220518717,7.762e-01,2.208e-01,2.994e-03,4.214e-09
GRB220520876,2.722e-01,7.275e-01,3.305e-04,1.625e-10
GRB220521972,4.295e-02,9.568e-01,2.078e-04,1.491e-11
GRB220522110,9.671e-01,3.270e-02,1.545e-04,1.409e-07
GRB220523175,8.012e-01,1.964e-01,2.446e-03,3.795e-09
GRB220523558,8.593e-01,1.396e-01,1.118e-03,2.434e-08
GRB220525008,5.847e-01,3.362e-01,7.910e-02,5.552e-14
GRB220527387,1.000e+00,1.144e-06,5.203e-08,1.123e-13
GRB220528259,8.923e-01,1.077e-01,4.907e-06,1.555e-14
GRB220530465,7.696e-01,2.262e-01,4.272e-03,4.011e-09
GRB220606025,9.380e-01,6.151e-02,4.489e-04,4.405e-10
GRB220606044,3.969e-01,5.455e-01,5.756e-02,1.739e-09
GRB220608211,1.000e+00,1.634e-09,2.272e-12,1.005e-13
GRB220608317,9.992e-01,7.988e-04,1.170e-05,6.395e-13
GRB220609063,7.874e-01,2.096e-01,2.992e-03,3.770e-09
GRB220610295,9.308e-01,6.868e-02,4.941e-04,2.113e-09
GRB220610906,2.302e-01,6.176e-01,1.522e-01,2.754e-10
GRB220612013,8.490e-01,1.494e-01,1.531e-03,1.485e-09
GRB220613395,8.178e-01,1.806e-01,1.674e-03,1.677e-09
GRB220617673,8.464e-01,1.518e-01,1.744e-03,1.076e-09
GRB220617772,9.772e-01,2.284e-02,1.034e-07,9.921e-16
GRB220618382,9.358e-01,6.372e-02,4.989e-04,3.105e-10
GRB220618761,1.072e-01,6.276e-01,2.652e-01,7.139e-11
GRB220619207,9.673e-01,3.255e-02,1.648e-04,8.746e-11
GRB220620016,3.820e-02,2.557e-01,7.061e-01,2.893e-11
GRB220620064,8.120e-01,1.862e-01,1.763e-03,2.023e-09
GRB220620261,9.980e-01,1.975e-03,1.108e-05,8.026e-12
GRB220622394,3.220e-01,6.366e-01,4.137e-02,3.899e-10
GRB220623649,3.699e-03,9.462e-01,5.010e-02,1.328e-12
GRB220624124,1.000e+00,1.235e-07,2.690e-10,3.121e-09
GRB220624316,8.995e-02,9.089e-01,1.171e-03,7.801e-11
GRB220624431,8.135e-01,1.846e-01,1.946e-03,2.996e-09
GRB220627890,9.999e-01,9.774e-05,7.996e-07,4.212e-14
GRB220627901,1.000e+00,1.514e-06,8.323e-08,4.670e-15
GRB220702569,7.912e-01,2.060e-01,2.818e-03,3.853e-09
GRB220702842,8.341e-01,1.645e-01,1.434e-03,2.300e-09
GRB220704575,8.306e-01,1.677e-01,1.768e-03,2.029e-09
GRB220705282,7.136e-01,2.827e-01,3.762e-03,1.286e-09
GRB220711279,8.723e-04,1.998e-02,9.791e-01,4.369e-13
GRB220711675,8.603e-02,5.897e-01,3.243e-01,5.147e-11
GRB220711761,9.999e-01,9.200e-05,3.975e-07,4.790e-13
GRB220713691,8.046e-01,1.930e-01,2.384e-03,5.090e-09
GRB220714582,1.000e+00,2.376e-05,1.419e-07,5.609e-14
GRB220715368,8.402e-01,1.597e-01,1.086e-04,1.265e-11
GRB220715691,9.930e-01,6.955e-03,1.192e-05,1.106e-11
GRB220715934,9.431e-01,5.648e-02,3.806e-04,2.270e-10
GRB220721021,7.983e-01,1.991e-01,2.613e-03,4.123e-09
GRB220724457,9.273e-01,7.219e-02,4.931e-04,3.326e-10
GRB220724988,8.580e-01,1.407e-01,1.266e-03,1.028e-09
GRB220725244,2.167e-01,5.878e-01,1.955e-01,2.681e-10
GRB220725563,2.776e-01,6.051e-01,1.173e-01,4.205e-10
GRB220726405,8.166e-01,1.814e-01,1.940e-03,2.855e-09
GRB220727192,9.583e-01,4.158e-02,1.310e-04,3.132e-10
GRB220728681,5.985e-02,3.421e-01,5.981e-01,5.383e-11
GRB220729429,2.933e-01,6.800e-01,2.662e-02,3.734e-10
GRB220730659,1.208e-01,5.306e-01,3.486e-01,9.572e-11
GRB220803402,1.000e+00,8.262e-07,5.360e-10,1.144e-16
GRB220804089,8.040e-01,1.935e-01,2.513e-03,3.790e-09
GRB220807581,9.422e-01,5.736e-02,3.967e-04,2.823e-10
GRB220810969,8.642e-01,1.347e-01,1.093e-03,5.701e-09
GRB220820998,2.199e-01,5.922e-01,1.879e-01,2.739e-10
GRB220821296,9.759e-01,2.396e-02,1.579e-04,2.622e-10
GRB220823145,5.504e-01,4.298e-01,1.981e-02,1.246e-09
GRB220823618,8.172e-01,1.811e-01,1.769e-03,1.835e-09
GRB220825082,8.627e-01,1.320e-01,5.272e-03,6.317e-10
GRB220826218,8.056e-01,1.921e-01,2.260e-03,3.369e-09
GRB220826431,8.181e-01,1.800e-01,1.901e-03,5.354e-09
GRB220827896,8.261e-01,1.731e-01,8.306e-04,1.686e-11
GRB220829610,9.998e-01,2.343e-04,8.739e-07,5.475e-11
GRB220907587,7.437e-01,2.534e-01,2.941e-03,2.917e-09
GRB220909286,8.546e-01,1.442e-01,1.198e-03,2.412e-09
GRB220910242,1.000e+00,3.906e-07,2.009e-05,6.395e-10
GRB220910627,3.702e-01,5.562e-01,7.365e-02,7.686e-10
GRB220912035,9.719e-01,2.798e-02,1.493e-04,7.993e-11
GRB220912963,2.992e-01,6.203e-01,8.047e-02,4.574e-10
GRB220915022,9.996e-01,1.973e-06,4.419e-04,5.399e-07
GRB220915218,9.806e-01,1.934e-02,9.893e-05,8.201e-10
GRB220915400,8.096e-01,1.882e-01,2.210e-03,3.322e-09
GRB220917614,6.835e-02,2.233e-01,7.083e-01,1.263e-11
GRB220921462,7.483e-01,1.027e-01,1.491e-01,6.375e-12
GRB220921473,9.259e-01,7.375e-02,3.913e-04,4.034e-10
GRB220924906,9.518e-01,4.795e-02,2.722e-04,2.599e-10
GRB220925462,9.486e-01,5.138e-02,6.667e-05,2.100e-11
GRB220927234,1.000e+00,1.221e-07,1.649e-11,5.585e-16
GRB221004622,6.464e-01,3.485e-01,5.080e-03,1.239e-09
GRB221005757,7.899e-01,2.071e-01,3.032e-03,3.889e-09
GRB221009553,1.000e+00,0.000e+00,0.000e+00,0.000e+00
GRB221013029,8.117e-01,1.861e-01,2.176e-03,5.418e-09
GRB221014021,3.912e-01,6.004e-01,8.372e-03,5.342e-10
GRB221016986,8.148e-01,1.834e-01,1.873e-03,1.151e-08
GRB221018459,9.862e-01,1.375e-02,8.825e-05,4.869e-11
GRB221020225,9.899e-01,1.000e-02,1.087e-04,4.878e-11
GRB221021388,9.858e-03,9.901e-01,1.770e-05,5.037e-12
GRB221022612,1.215e-01,5.565e-01,3.221e-01,8.910e-11
GRB221022815,7.600e-01,2.342e-01,5.812e-03,4.122e-09
GRB221022955,9.057e-01,9.216e-02,2.137e-03,3.878e-14
GRB221023862,5.119e-05,1.879e-12,2.500e-14,9.999e-01
GRB221024542,7.929e-01,2.044e-01,2.682e-03,1.047e-08
GRB221025040,2.023e-03,1.417e-01,8.562e-01,8.046e-13
GRB221027173,9.921e-01,7.813e-03,4.320e-05,3.097e-05
GRB221029045,1.000e+00,3.139e-14,8.677e-17,3.035e-13
GRB221103285,9.998e-01,1.548e-04,8.559e-07,4.442e-13
GRB221107058,1.000e+00,5.430e-06,1.273e-06,9.726e-16
GRB221108472,8.068e-01,1.909e-01,2.357e-03,3.150e-09
GRB221110619,9.466e-01,5.301e-02,3.433e-04,2.206e-10
GRB221112263,7.896e-01,2.077e-01,2.675e-03,4.551e-09
GRB221115018,9.538e-01,4.619e-02,1.486e-07,5.806e-14
GRB221118575,8.366e-01,1.618e-01,1.560e-03,2.053e-09
GRB221119627,1.000e+00,2.851e-08,8.051e-11,2.437e-14
GRB221120895,3.360e-03,9.965e-01,1.275e-04,1.739e-12
GRB221121274,1.453e-01,8.526e-01,2.099e-03,3.471e-18
GRB221126547,8.784e-01,1.206e-01,1.019e-03,2.867e-07
GRB221127352,1.813e-01,6.794e-01,1.393e-01,2.061e-10
GRB221201517,9.852e-01,1.458e-02,1.756e-04,7.134e-11
GRB221202904,9.440e-01,5.562e-02,4.060e-04,2.225e-10
GRB221203537,8.756e-01,1.234e-01,9.623e-04,3.299e-07
GRB221203886,7.912e-01,2.057e-01,3.104e-03,4.685e-09
GRB221205022,9.871e-01,1.286e-02,6.798e-05,3.661e-11
GRB221206464,8.585e-01,1.413e-01,1.963e-04,3.451e-11
GRB221206516,1.000e+00,3.019e-06,1.350e-08,4.692e-05
GRB221206586,1.185e-01,7.974e-01,8.405e-02,1.120e-10
GRB221209243,9.998e-01,2.155e-04,8.222e-07,3.752e-11
GRB221209877,7.693e-01,2.280e-01,2.748e-03,3.227e-09
GRB221210108,9.991e-01,9.215e-04,1.174e-07,1.569e-14
GRB221211274,4.775e-01,5.193e-01,3.151e-03,1.058e-09
GRB221212278,7.930e-01,2.044e-01,2.590e-03,3.499e-09
GRB221215177,8.948e-01,1.039e-01,1.305e-03,4.543e-10
GRB221215673,9.761e-01,2.385e-02,4.754e-07,2.933e-13
GRB221216473,9.937e-01,6.286e-03,3.891e-05,2.100e-11
GRB221221915,2.530e-01,6.333e-01,1.137e-01,3.239e-10
GRB221221944,9.991e-01,8.808e-04,2.914e-06,4.967e-10
GRB221223997,8.992e-02,8.520e-01,5.808e-02,5.117e-11
GRB221226698,1.000e+00,2.713e-07,4.865e-10,2.553e-16
GRB221226945,9.844e-01,1.554e-02,5.228e-05,1.668e-10
GRB221228204,9.994e-01,6.466e-04,2.556e-06,1.321e-12
GRB221231907,1.047e-05,9.856e-01,1.444e-02,2.912e-15
GRB230101095,9.968e-01,3.160e-03,1.682e-05,9.388e-12
GRB230102015,1.015e-01,4.824e-01,4.161e-01,6.961e-11
GRB230110649,9.996e-01,4.322e-04,8.305e-07,3.430e-11
GRB230111797,7.777e-01,2.193e-01,2.920e-03,3.850e-09
GRB230112342,6.531e-01,3.272e-01,1.966e-02,1.922e-09
GRB230112829,4.924e-01,4.849e-01,2.263e-02,8.583e-10
GRB230114708,8.348e-01,1.637e-01,1.558e-03,1.557e-09
GRB230116205,2.953e-01,7.047e-01,1.347e-07,6.289e-15
GRB230116374,1.344e-01,5.765e-01,2.892e-01,1.049e-10
GRB230116575,9.864e-01,1.351e-02,6.113e-05,4.856e-11
GRB230117211,8.232e-01,1.745e-01,2.278e-03,2.324e-09
GRB230118996,8.037e-01,1.941e-01,2.137e-03,3.412e-09
GRB230119558,9.972e-01,2.821e-03,1.318e-05,9.527e-12
GRB230124638,9.581e-01,4.163e-02,2.813e-04,1.914e-10
GRB230126764,9.998e-01,1.999e-04,9.602e-07,6.546e-13
GRB230128950,9.967e-01,3.285e-03,1.391e-05,1.371e-11
GRB230129246,2.732e-01,7.267e-01,4.578e-05,2.435e-12
GRB230129254,6.868e-03,9.869e-01,6.187e-03,2.412e-12
GRB230129542,9.964e-01,3.544e-03,6.094e-05,2.109e-11
GRB230130204,4.576e-01,5.424e-01,6.417e-05,1.355e-12
GRB230201060,8.034e-01,1.939e-01,2.666e-03,1.990e-09
GRB230201236,8.071e-04,9.991e-01,1.236e-04,4.488e-13
GRB230201831,1.000e+00,3.974e-05,2.153e-07,1.378e-13
GRB230204130,7.339e-03,9.219e-01,7.078e-02,3.347e-13
GRB230204906,1.000e+00,4.140e-07,3.769e-09,6.194e-14
GRB230207021,8.219e-01,1.766e-01,1.596e-03,1.819e-09
GRB230209939,1.000e+00,1.118e-09,2.063e-12,1.689e-15
GRB230210260,8.395e-01,1.592e-01,1.343e-03,1.231e-09
GRB230215612,9.846e-01,1.534e-02,9.136e-05,7.431e-11
GRB230217912,9.975e-01,3.676e-08,2.510e-03,2.866e-25
GRB230220892,8.251e-01,1.733e-01,1.602e-03,1.379e-09
GRB230222404,6.909e-01,3.089e-01,1.917e-04,5.262e-11
GRB230225460,7.846e-01,2.119e-01,3.445e-03,4.005e-09
GRB230225618,8.473e-01,1.515e-01,1.184e-03,1.133e-09
GRB230227432,9.842e-01,1.570e-02,1.010e-04,8.359e-11
GRB230228244,6.645e-01,3.281e-01,7.389e-03,2.419e-09
GRB230301278,9.241e-01,7.538e-02,5.331e-04,4.528e-10
GRB230301687,2.427e-01,7.530e-01,4.338e-03,2.179e-10
GRB230304265,9.975e-01,2.347e-03,1.313e-04,1.873e-12
GRB230304608,1.000e+00,9.396e-16,4.879e-19,6.253e-08
GRB230304624,9.971e-01,2.945e-03,3.818e-06,2.166e-12
GRB230304918,8.071e-01,1.907e-01,2.246e-03,1.537e-08
GRB230305052,9.940e-01,6.016e-03,1.338e-07,7.331e-14
GRB230305570,8.116e-01,1.863e-01,2.141e-03,9.003e-09
GRB230306673,1.489e-01,4.842e-01,3.670e-01,2.989e-10
GRB230307656,0.000e+00,0.000e+00,0.000e+00,1.000e+00
GRB230308564,9.979e-01,1.945e-03,1.175e-04,4.234e-16
GRB230310031,8.464e-01,1.524e-01,1.224e-03,1.484e-09
GRB230312812,7.914e-01,2.057e-01,2.863e-03,7.039e-09
GRB230313485,8.514e-01,1.474e-01,1.201e-03,1.621e-08
GRB230314119,8.944e-01,1.048e-01,7.440e-04,9.848e-09
GRB230316546,8.041e-01,1.932e-01,2.651e-03,3.861e-09
GRB230320150,1.080e-04,9.999e-01,1.815e-07,5.800e-15
GRB230320884,8.165e-01,1.815e-01,1.995e-03,6.525e-08
GRB230320949,2.813e-01,6.172e-01,1.016e-01,6.863e-10
GRB230321100,8.348e-01,1.637e-01,1.514e-03,2.846e-07
GRB230321182,9.999e-01,6.675e-05,5.385e-05,2.006e-13
GRB230322873,9.963e-01,3.666e-03,1.160e-05,7.840e-12
GRB230328582,9.992e-01,8.342e-04,1.005e-06,5.582e-13
GRB230328621,1.000e+00,6.042e-07,2.675e-09,2.786e-07
GRB230330018,8.259e-01,1.724e-01,1.687e-03,1.955e-09
GRB230330191,9.888e-01,1.121e-02,4.003e-05,7.461e-11
GRB230402314,1.000e+00,9.482e-07,5.202e-09,6.516e-14
GRB230404958,9.832e-01,1.676e-02,8.218e-05,4.225e-11
GRB230405627,9.042e-01,9.507e-02,7.487e-04,4.388e-10
GRB230405832,8.343e-01,5.350e-07,9.265e-08,1.657e-01
GRB230408442,1.778e-01,8.218e-01,4.503e-04,1.208e-10
GRB230409033,9.246e-01,7.492e-02,5.081e-04,2.061e-09
GRB230409626,1.280e-01,8.717e-01,2.887e-04,6.490e-10
GRB230409936,8.613e-01,1.375e-01,1.249e-03,1.157e-09
GRB230410476,9.994e-01,5.535e-04,1.443e-05,1.762e-15
GRB230414334,1.317e-01,5.360e-01,3.323e-01,1.155e-10
GRB230415474,2.255e-01,6.398e-01,1.348e-01,2.608e-10
GRB230415867,9.840e-01,1.597e-02,7.152e-05,3.541e-11
GRB230418883,3.356e-02,7.662e-01,2.003e-01,1.374e-11
GRB230419568,2.068e-01,6.311e-01,1.622e-01,2.140e-10
GRB230421405,7.617e-01,2.348e-01,3.519e-03,3.720e-09
GRB230425230,1.012e-01,4.097e-01,4.891e-01,1.153e-10
GRB230426853,9.999e-01,7.829e-05,2.965e-09,1.888e-16
GRB230428381,7.654e-01,2.304e-01,4.225e-03,3.695e-09
GRB230430196,7.956e-01,2.019e-01,2.511e-03,3.566e-09
GRB230430325,2.822e-08,9.927e-01,7.283e-03,6.748e-18
GRB230430368,1.000e+00,8.377e-07,8.120e-10,5.146e-18
GRB230503847,9.885e-01,1.152e-02,2.587e-05,1.900e-11
GRB230506214,9.678e-01,3.157e-02,6.507e-04,5.917e-11
GRB230506531,3.742e-08,8.707e-02,9.129e-01,8.766e-18
GRB230506715,9.003e-01,9.892e-02,7.745e-04,4.954e-10
GRB230510503,9.883e-01,1.159e-02,1.464e-04,5.503e-11
GRB230510890,1.000e+00,7.831e-09,4.781e-07,3.901e-18
GRB230511145,1.000e+00,2.311e-07,1.647e-08,2.388e-16
GRB230511469,8.057e-01,1.920e-01,2.296e-03,3.586e-09
GRB230511548,1.000e+00,4.487e-07,1.049e-10,5.397e-06
GRB230511945,3.314e-01,5.903e-01,7.835e-02,5.154e-10
GRB230512269,1.000e+00,1.358e-08,9.090e-09,1.497e-09
GRB230513929,6.413e-01,3.531e-01,5.568e-03,1.804e-09
GRB230514996,8.225e-01,1.751e-01,2.414e-03,6.358e-09
GRB230516743,8.201e-01,1.779e-01,2.002e-03,2.427e-09
GRB230517462,8.248e-01,1.730e-01,2.227e-03,9.036e-10
GRB230518951,2.223e-01,6.472e-01,1.304e-01,2.706e-10
GRB230521211,9.815e-02,5.176e-01,3.843e-01,6.987e-11
GRB230523474,8.167e-01,1.816e-01,1.761e-03,1.786e-09
GRB230524239,9.970e-01,2.878e-03,1.017e-04,5.575e-12
GRB230524255,8.896e-01,1.095e-01,8.898e-04,6.676e-10
GRB230524357,8.104e-01,1.873e-01,2.329e-03,6.629e-09
GRB230525449,9.715e-02,4.207e-01,4.822e-01,9.036e-11
GRB230527290,9.742e-01,2.563e-02,1.675e-04,1.206e-10
GRB230529330,8.041e-01,1.955e-01,4.229e-04,2.089e-10
GRB230603525,8.578e-01,1.408e-01,1.408e-03,1.325e-09
GRB230606010,8.028e-01,1.952e-01,1.962e-03,1.236e-08
GRB230608468,8.007e-01,1.970e-01,2.307e-03,3.514e-09
GRB230613373,8.644e-01,1.344e-01,1.246e-03,1.017e-09
GRB230614009,8.327e-01,1.654e-01,1.836e-03,2.075e-09
GRB230614385,8.342e-01,1.645e-01,1.335e-03,7.931e-08
GRB230614424,6.140e-01,1.465e-06,5.921e-09,3.860e-01
GRB230617926,4.425e-01,5.544e-01,3.191e-03,1.134e-09
GRB230618227,8.204e-01,1.776e-01,1.974e-03,3.191e-09
GRB230621990,9.956e-01,4.410e-03,1.888e-05,1.762e-11
GRB230625767,8.718e-01,1.271e-01,1.126e-03,1.034e-09
GRB230626604,6.054e-01,3.946e-01,1.104e-05,7.537e-12
GRB230628067,9.227e-01,7.675e-02,5.725e-04,3.493e-10
GRB230628233,4.111e-01,5.099e-01,7.896e-02,1.087e-09
GRB230628734,9.114e-01,8.797e-02,6.712e-04,5.148e-10
GRB230628849,8.429e-01,1.547e-01,2.363e-03,1.590e-09
GRB230701025,9.867e-01,1.324e-02,7.841e-05,3.397e-11
GRB230701948,1.000e+00,2.858e-05,1.155e-08,4.297e-14
GRB230702527,1.000e+00,1.912e-06,3.527e-09,2.664e-15
GRB230703954,8.093e-01,1.883e-01,2.368e-03,2.872e-09
GRB230704821,7.914e-01,2.056e-01,3.026e-03,4.825e-09
GRB230707141,8.079e-01,1.895e-01,2.667e-03,2.179e-09
GRB230707782,9.998e-01,1.992e-04,2.242e-07,4.970e-14
